TimeStamp;UserId;NameVideo;TypeVideo;Value
0.184698;1;vid2.ogg;valence;0
0.434978;1;vid2.ogg;valence;0
10.234965;1;vid2.ogg;valence;0
10.234965;1;vid2.ogg;valence;0
10.234965;1;vid2.ogg;valence;0
10.558283;1;vid2.ogg;valence;0
11.05884;1;vid2.ogg;valence;0.28571428571429
11.309494;1;vid2.ogg;valence;-0.021164021164021
11.561913;1;vid2.ogg;valence;0.30687830687831
11.812827;1;vid2.ogg;valence;0.33597883597884
12.313532;1;vid2.ogg;valence;0.38359788359788
19.096183;1;vid2.ogg;valence;0.38359788359788
19.096183;1;vid2.ogg;valence;0.38359788359788
19.096183;1;vid2.ogg;valence;0.38359788359788
19.305842;1;vid2.ogg;valence;-0.61375661375661
19.558486;1;vid2.ogg;valence;0.063492063492063
19.861333;1;vid2.ogg;valence;-0.084656084656085
19.861333;1;vid2.ogg;valence;-0.084656084656085
